i,objective_cost,primal_residual,dual_residual,time
1,-4.948387481604829,1.7234629521789906,102.21426913380421,0.0037851150000000056
50,-5.806575805342281,0.01562921899278278,1.5163551507219424,0.07966574599999998
100,-7.645069853248027,0.021489803135574,0.850626720028682,0.15671940499999998
150,-7.954364072783608,0.004660391197142265,0.44119348481874776,0.22860191100000005
200,-8.052865620156973,0.005274192714702694,0.23793170029290903,0.300238295
250,-8.118507197382058,0.001424868967070958,0.20153514364745495,0.37149280100000004
300,-8.168979809650681,0.0009085341099955937,0.18985964414101275,0.44323895
350,-8.211814866122465,0.00139078993468747,0.16751407312498873,0.514407591
400,-8.23686237982565,0.0005113693504838495,0.12816102493268558,0.585950627
450,-8.25653079595669,0.0003049661771072399,0.1190987618157372,0.65728275
500,-8.272001073313918,0.0009684511803907128,0.08476033484959539,0.7288180930000001
550,-8.282760537645371,0.00012008305173914095,0.07824216462058642,0.799504507
600,-8.29087360227425,0.00017058628513836197,0.0746526541041344,0.8692171529999999
650,-8.297454000240375,7.213976625360677e-05,0.07231367891885386,0.940989998
700,-8.303275062954148,5.879261305181605e-05,0.07043764286132696,1.011915998
750,-8.30439607034032,0.0003804976996433127,0.013726280992331846,1.082468736
800,-8.303900583724543,0.00019344198812793628,0.011307731973301118,1.154878155
850,-8.30403746534797,9.783015645740103e-05,0.010609802344954495,1.235947143
900,-8.30431882275681,5.046384388152928e-05,0.01049975795464338,1.311413364
950,-8.3044071618059,3.135673581887741e-05,0.010396472796975205,1.38198489
1000,-8.304474212670138,2.0827330036218148e-05,0.01035145594881955,1.452753437
1050,-8.304574067136908,1.7139706580757337e-05,0.010330249460328407,1.530658739
1100,-8.304677095017547,1.5434184330985986e-05,0.010318132848521918,1.601532635
1150,-8.304774007117702,1.4326022680537093e-05,0.010310488115989811,1.672214336
1200,-8.30486992880897,1.36409485893194e-05,0.010306149567615316,1.743407609
1250,-8.304967098199862,1.3057158054557837e-05,0.010303697714037323,1.8162229740000002
