num_el,omega,rel_tol,problem_numrows,problem_numcols,total_time,setup_time,admm_time,update_y_time,update_z_time,update_lagrange_time
11,2,0.001,9744,1189,9.597757858000001,0.021234978999999987,9.576522879,0.6912502609999884,8.50666165,0.21120758800000822
