i,objective_cost,primal_residual,dual_residual,time
1,-7.49792227659584,1.7251378593693116,375.22480050978197,0.02388839100000001
50,-4.951874871713972,0.3219932543582717,4.2374347012654585,0.5587599759999999
100,-4.690988903548601,0.1856587603214564,2.4555705176534097,1.139951347
150,-4.3386918174217355,0.10426927530350963,2.7844268095225306,1.73574736
200,-4.273057840636746,0.050871594466661195,2.502731105292097,2.29790499
250,-3.782632887100719,0.029623456859200856,1.8896376041587606,2.810443153
300,-3.6393035674989194,0.028490944991225554,1.2785318615778376,3.4400416480000002
350,-3.740505328445483,0.02546303477310824,0.8429411383970598,4.027157901
400,-3.7961129824161826,0.02303115716979822,0.6576396857698545,4.58265285
450,-4.040433444664265,0.017954388507288623,0.5301628096968608,5.258951092999999
500,-4.206259287287727,0.01462097978049673,0.5023214617136117,5.876644966
550,-4.506485140675926,0.011487328930537395,0.4818105701511517,6.432632727
600,-4.749810311100311,0.009218192657663812,0.4772290832041912,7.004472015999999
650,-5.056989926340161,0.007458165655993918,0.4736416215574707,7.556960021999999
700,-5.326046020245612,0.006275238674506521,0.4669600935288451,8.078735239
750,-5.616010834486111,0.00561999338180284,0.4638989400363405,8.593349259
800,-5.890187807517361,0.005002962553351224,0.45552713313712717,9.116709934
850,-6.162286249911488,0.004352401932088635,0.4507566682239689,9.644352093
900,-6.424560720525921,0.003274487979991414,0.44320182979784106,10.166208829
950,-6.675254919269545,0.0022319335786390973,0.43704707165322493,10.685567651
1000,-6.9177646729808275,0.0018256496434124962,0.4262890842530239,11.1972151
1050,-7.149122146495825,0.001975638750634359,0.414410408703187,11.714028379
1100,-7.3701704441506335,0.0022142804237725833,0.40396042441398683,12.225851000999999
1150,-7.579059106835486,0.002603780692877647,0.39430525898241303,12.738985247
1200,-7.774976564900323,0.0030432865062086224,0.3840566118565637,13.256055084
1250,-7.958973887784823,0.003706727924473929,0.3566011573253594,13.776707617
1300,-8.11583068847752,0.004265181483307945,0.3138014568011088,14.288532328
1350,-8.223402595024684,0.004890233585680021,0.25746357882888693,14.801035979
1400,-8.271249372402206,0.00427374180272741,0.23015435725917877,15.323003479999999
1450,-8.282379840837454,0.0031255247373311985,0.21952062990689816,15.837817363000001
1500,-8.285090526310999,0.0028308670674717772,0.202395359067428,16.351817223
1550,-8.294898762743564,0.0027823649535062248,0.18903126593857078,16.879975611000003
1600,-8.315498100101824,0.002296453380168206,0.17921036799334472,17.398920172
1650,-8.34037508243459,0.0023642636464115555,0.17016699594151627,17.91468241
1700,-8.35939288629698,0.0023439700148614293,0.1626350111871333,18.430654121
1750,-8.372048589909836,0.002156762783649408,0.1547620042096741,18.951306575
1800,-8.386946495542489,0.0021344822641664626,0.14902150616106158,19.485467881
1850,-8.40670221403081,0.0020705844627484466,0.14360748813500895,20.005751097
1900,-8.430077115380746,0.002058374895072563,0.1388734843461692,20.516657172000002
1950,-8.453442565938172,0.0019479265327657532,0.13411517395994374,21.034419435
2000,-8.476987684410588,0.0018532268939391383,0.1310976866572669,21.545740908000003
2050,-8.502191389865732,0.0016877190180055626,0.127201130514202,22.064186318
2100,-8.526393950464577,0.001551263267873976,0.12396395491190747,22.577891882000003
2150,-8.549436946381665,0.0014356018486531975,0.12106787376787043,23.100447305000003
2200,-8.571432794022279,0.0013258615086575213,0.11814432007232603,23.620557042
2250,-8.592996011940382,0.0011624882663314603,0.1146944810376739,24.13876685
2300,-8.614343367430362,0.0010840271926864208,0.11159351934636104,24.656988812
2350,-8.635508794321737,0.0010263049155283016,0.10867395653330356,25.172384207
2400,-8.655777706304193,0.0009841742088132046,0.1051849025966007,25.686172139
2450,-8.674319947042353,0.000947433190536872,0.10223716931519052,26.194916945000003
2500,-8.69116991792648,0.0009244468958933132,0.09907268230856482,26.716958164
2550,-8.706119152658864,0.0008843308984167809,0.09594648653839394,27.232357846000003
2600,-8.719844244487021,0.0008172371736038074,0.09313690763908677,27.750334777000003
2650,-8.731863221813096,0.0007771698592313676,0.09071813128424705,28.258674511000002
2700,-8.742511698748036,0.0007707225023508126,0.087790572555064,28.79718828
2750,-8.751453989886882,0.0007368518864120945,0.08542427241246964,29.313549137000003
2800,-8.759536801634283,0.000695514878875609,0.08333643077481233,29.845727116000003
2850,-8.766418230815036,0.0006588911189533742,0.0815993967618455,30.360716995
2900,-8.772181111716135,0.0006273170507451624,0.07984463042457748,30.878196771000002
2950,-8.777215701151,0.0005862983161203738,0.0777919329559799,31.392083778
3000,-8.781780138403873,0.000546698514887579,0.07607566493489816,31.909176028000005
3050,-8.785983997692064,0.0004974525242313387,0.07450396429690248,32.42446789
3100,-8.789819738287695,0.00046384131804679717,0.0729472933960781,32.94191181
3150,-8.793119190514796,0.00043322972918325694,0.07135879726981062,33.455133056
3200,-8.796362251078506,0.0003970505254043662,0.06688679759145609,33.973992007
3250,-8.799593323171989,0.0003501243348075899,0.06539500061105435,34.488767782000004
3300,-8.80301763130311,0.000380461831300459,0.06194355956608472,35.007411668
3350,-8.806479895219557,0.0002995888266194231,0.060892623783843455,35.525187411000005
3400,-8.809931868209656,0.00029693160668253045,0.05973773107671159,36.047104434000005
3450,-8.813550208971924,0.0002911009651911291,0.058295066980450845,36.564132088
3500,-8.81730812797436,0.000259857562459391,0.05696989642686077,37.082334321000005
3550,-8.821453232393537,0.00023445287418296553,0.05582171599804078,37.598634209000004
3600,-8.825874451361438,0.00022371718312903062,0.054878603795896846,38.129517329
3650,-8.830502410351466,0.00023079499202913108,0.05397228137204475,38.646607033
3700,-8.835218607613552,0.00024622555284804467,0.052900865467005925,39.165924649000004
3750,-8.839912305106377,0.00024698207758197364,0.05160067026469006,39.69854216
3800,-8.844557043750399,0.0002159393082288944,0.05052562666836401,40.210599744
