i,objective_cost,primal_residual,dual_residual,time
1,-6.02720629896479,1.764339608744818,152.77723895823343,0.005822510000000003
50,-3.662957877422146,0.025934889139266868,1.4386897385250719,0.12660493099999998
100,-5.305770078757141,0.0067541103407461845,1.1079211971400547,0.25633385000000003
150,-6.523350495760374,0.005946103905857148,0.973179684323507,0.386075616
200,-7.4823371388325315,0.004058007494342954,0.8590754896872178,0.5117727649999999
250,-7.9543895015382065,0.010714738303877744,0.5228647334998695,0.631288155
300,-8.189437511654358,0.00309360906589532,0.3483834273494263,0.7481453340000002
350,-8.319282877574963,0.0019473542246840642,0.2789763100398606,0.864219793
400,-8.40714778813617,0.0013291269112024595,0.2384259654727089,0.9790493490000001
450,-8.46607874354485,0.0011163198478193136,0.19913888254024442,1.0941972960000002
500,-8.511786733592814,0.0009259439993354679,0.17607121104586285,1.212487699
550,-8.546300615176436,0.0007471744580555651,0.15864068358113548,1.336530945
600,-8.575577141424663,0.0006302312820720125,0.14622652875908815,1.460134185
650,-8.601889363850905,0.0007650376036176476,0.137953393452788,1.577214139
700,-8.623734877882018,0.0014810645923478557,0.12051988594694299,1.6998499970000003
750,-8.637666339715722,0.0013494107104743806,0.10725916958415892,1.8156911230000001
800,-8.647322181285654,0.0008872865694782108,0.08704211722666408,1.9349319010000001
850,-8.655085157613714,0.0005323227065232395,0.07740986923380105,2.051092422
900,-8.663856777200493,0.0002784793526815133,0.07044632269327529,2.165134763
950,-8.66917787008368,0.0002831832625916101,0.06462897934612404,2.282823269
1000,-8.674199389916028,0.0002171967537842394,0.05980939167807509,2.398266242
1050,-8.678484453756772,0.00019708199170359096,0.05614172921158536,2.513431034
1100,-8.68227441539285,0.00020553170125512892,0.05349104693983779,2.6286603520000003
1150,-8.685914710567122,0.00019997361216634105,0.051472296104767556,2.74261306
1200,-8.689256860365338,0.00027908235863085873,0.049520115752748034,2.856719437
1250,-8.692441456644593,0.00018414556117365237,0.04573948554486679,2.97083641
