num_el,omega,rel_tol,problem_numrows,problem_numcols,total_time,setup_time,admm_time,update_y_time,update_z_time,update_lagrange_time
81,1,0.001,4930,1028,86.805369462,0.008208041999999971,86.79716142,3.1214464189999442,80.68194850299975,1.6349696030003513
