num_el,omega,rel_tol,problem_numrows,problem_numcols,total_time,setup_time,admm_time,update_y_time,update_z_time,update_lagrange_time
27,1,0.001,1528,326,31.36516641,0.003126385999999981,31.362040024,2.804143777999948,25.860970690000034,1.436549802000087
