num_el,omega,rel_tol,problem_numrows,problem_numcols,total_time,setup_time,admm_time,update_y_time,update_z_time,update_lagrange_time
35,1,0.001,2032,430,38.759448999,0.0038586640000000116,38.755590335,2.7830185330000257,33.285062727000486,1.4397013149998747
