num_el,omega,rel_tol,problem_numrows,problem_numcols,total_time,setup_time,admm_time,update_y_time,update_z_time,update_lagrange_time
9,1,0.001,394,92,1.772651691,0.001610554999999958,1.771041136,0.353213371999996,1.0732690649999979,0.18139150800000065
