i,objective_cost,primal_residual,dual_residual,time
1,-6.5340570628679755,1.7171985492584263,186.53951994949284,0.007558491999999972
50,-2.4480473374381204,0.07626794337965959,1.3001488041116702,0.16844175699999997
100,-4.199086867496474,0.01721934028350966,1.1112202660288388,0.32779323800000004
150,-5.322195036296385,0.007984493178132915,0.933642935568575,0.491736148
200,-6.138842975503693,0.005483855207244712,0.8460909661649324,0.651381855
250,-6.887596209286545,0.0038210815810494443,0.7820037921287104,0.817233468
300,-7.540311310556293,0.0019398983452986228,0.7334951754635377,0.979681085
350,-8.042049877215304,0.010097994526372604,0.46985907372288943,1.134599126
400,-8.19711337794615,0.006117402627012682,0.3587698398223674,1.304039642
450,-8.337473930933436,0.0024240792893281586,0.2891696647086931,1.459634045
500,-8.40682436177908,0.00243880766202767,0.24842065328024754,1.620971343
550,-8.481450526929574,0.0022277591816776982,0.21979456801384778,1.7813945889999998
600,-8.537356464202595,0.0012560688683940055,0.1977888349647637,1.936057423
650,-8.582668089064303,0.0016938590518326064,0.17343751507417943,2.08840032
700,-8.612502544550367,0.0013624899834330099,0.15528333272211975,2.2394308479999996
750,-8.639439873112359,0.0010259352519512914,0.1423829759723309,2.399819827
800,-8.666755449005633,0.0007933762557817234,0.13261161623352366,2.5530757590000004
850,-8.688029109126987,0.0005679128246736097,0.12159986766954832,2.7052991019999997
900,-8.706887971030616,0.0008283970366594912,0.11001525038946898,2.87126486
950,-8.721487382903952,0.0006710200461818914,0.10191742919531878,3.02226269
1000,-8.732749357809197,0.00041769739116706794,0.09561363485899783,3.1760870939999997
1050,-8.743787493188778,0.00033370761068634116,0.08954079012625613,3.3334107719999997
1100,-8.75529447959816,0.00030277018429555517,0.08402840538185988,3.489148062
1150,-8.763849072497814,0.000325379457741976,0.0785954297520082,3.6399911329999997
1200,-8.771277295197983,0.0003360937967868507,0.07319787562112857,3.798660129
1250,-8.777823262524924,0.00025633987617366765,0.06838914902567596,3.956788242
1300,-8.784211834332382,0.0002456680330250003,0.0645189057862783,4.109973826
