num_el,omega,rel_tol,problem_numrows,problem_numcols,n_cliques,avg_clique_numrows,avg_clique_numcols,total_time,setup_time,nx_time,admm_time,update_y_time,update_z_time,update_lagrange_time,update_residual_time,update_cost_time
37,1,0.001,2158,456,34,75,27,265.810655944,0.9342568010000001,0.3392250010000001,264.876399143,27.184186010998665,53.96910340100073,57.032928898000904,31.409256463000442,0.682172317999612
