num_el,omega,rel_tol,problem_numrows,problem_numcols,n_cliques,avg_clique_numrows,avg_clique_numcols,total_time,setup_time,nx_time,admm_time,update_y_time,update_z_time,update_lagrange_time,update_residual_time,update_cost_time
45,1,0.001,2662,560,42,75,27,328.32306534699995,1.2322518100000002,0.426344501,327.090813537,33.86357680899879,66.29980757499806,70.72342765299753,38.3334352860009,0.6877162810001136
