num_el,omega,rel_tol,problem_numrows,problem_numcols,n_cliques,avg_clique_numrows,avg_clique_numcols,total_time,setup_time,nx_time,admm_time,update_y_time,update_z_time,update_lagrange_time,update_residual_time,update_cost_time
81,1,0.001,4930,1028,78,75,27,639.874419679,3.0025076189999997,0.922813517,636.87191206,72.21865847599511,125.59184261199766,134.48581465799913,73.03634530899703,0.7325627919962705
