num_el,omega,rel_tol,problem_numrows,problem_numcols,n_cliques,avg_clique_numrows,avg_clique_numcols,total_time,setup_time,nx_time,admm_time,update_y_time,update_z_time,update_lagrange_time,update_residual_time,update_cost_time
35,1,0.001,2032,430,32,75,27,252.70318806699999,0.928561824,0.32928925600000014,251.77462624299997,25.73000728700054,50.554240074000376,54.71435910800018,29.673375034000006,0.6844117910003717
