i,objective_cost,primal_residual,dual_residual,time
1,-2.0685505471060903,0.8868141818526031,3.8958192121358253,0.271804741
50,-3.004652587104886,0.019615364171548456,0.5289041626052206,0.7051229210000001
100,-4.5704269093521885,0.023676653124975758,0.4486763136117398,1.139621108
150,-4.7800628814615385,0.012832504493235319,0.4798219116106512,1.587704672
200,-4.61210648697631,0.006594122969789505,0.4714092386702252,2.03327391
250,-4.811965799006758,0.00956528213025503,0.40678186467552657,2.488689173
300,-5.470344465595174,0.013355510198158492,0.3284107990665619,2.928779987
350,-6.450028207839638,0.009972015837252823,0.2981008458119832,3.370287176
400,-7.552392550457372,0.005547908689036376,0.272240175942866,3.807408285
450,-8.494203690773459,0.008005476369426497,0.20310839896231586,4.249706696
500,-8.877938754291241,0.008459741770751724,0.16253864741941257,4.683948775
550,-8.706001718655969,0.007291992301512079,0.1528530651389858,5.117075045
600,-8.209117598275002,0.0021163829612972115,0.17181499600675063,5.56077768
650,-7.771680513914966,0.004253395962205921,0.13913364575166304,5.99461078
700,-7.661146774410761,0.0063318669374855035,0.0839523041754439,6.432990657
750,-7.843752222867474,0.0043322351429075975,0.09324794717171107,6.867091864
800,-8.211124577165721,0.0023173082561916388,0.10415389077675495,7.306821263
850,-8.595668394304138,0.0032237967003023804,0.08797023684919891,7.746438713
900,-8.813577462968095,0.004569231133555618,0.059940609422223255,8.191995818
950,-8.784828174627119,0.00414397982867034,0.06194176367296414,8.631874538
1000,-8.577996226443275,0.002226912474391542,0.07456176817151021,9.067453848
1050,-8.34290320253967,0.0017808812637125201,0.0674108483020762,9.512339092
1100,-8.200299335132629,0.0026738452249292694,0.04835807560230309,9.955115176
1150,-8.209766327173016,0.0027149177623866034,0.04655432688019862,10.397358199
1200,-8.332454948328587,0.0019802701469256155,0.05657335366609357,10.831376484
1250,-8.50121811460456,0.0012304538105491704,0.057961207337155346,11.270590622
1300,-8.64162568954241,0.0018559007178310552,0.05010397238109552,11.706833664
1350,-8.699957156541993,0.002150007096773849,0.04406438611467768,12.138607065
1400,-8.666151070163517,0.0017535445267751778,0.03819312007312212,12.575020908
1450,-8.574999730419735,0.0011059238819600154,0.03255751619003928,13.010773244
1500,-8.47575327119455,0.0007155153982755472,0.02898587341491798,13.453912406
1550,-8.408611020106008,0.0008874349194626978,0.02063185422031507,13.890661347
1600,-8.397241657657997,0.000982170081128229,0.018099673127163433,14.335963464
1650,-8.431850703659705,0.0008097217954037461,0.022049721109968133,14.789325691
1700,-8.48950245969663,0.00039608124762487097,0.02333432744649232,15.228782044
