i,objective_cost,primal_residual,dual_residual,time
1,-2.0072285610291165,0.8788525216938838,3.9840949478119847,2.110170452
50,-0.881764002929013,0.002700946688194278,0.3327221277008597,4.560847011
100,-1.724141806798756,0.002848907707781807,0.3273981936404859,7.027259333
150,-2.539273400229358,0.0028775757515323076,0.3230492049894921,9.454116246
200,-3.3313727614780393,0.002914443547229405,0.31930236387882266,11.883452267
250,-4.102677140644754,0.0029092604681369705,0.3161226424126685,14.324326663999999
300,-4.8550214218729915,0.0030245732058266192,0.312528604830951,16.760851349
350,-5.589495179455213,0.003017598753612524,0.31004990087937495,19.20834452
400,-6.306854022786157,0.0030778568451763594,0.30643674823095607,21.639874431
450,-7.007933112846531,0.003076658811879382,0.302289929293129,24.080237312999998
500,-7.693032284616308,0.0031938803875954033,0.2997628926825955,26.530637971999997
550,-8.361930878350638,0.0033218803016291498,0.2976083231914156,29.000783057
600,-9.016186268648198,0.0034405458632632956,0.2955655180244682,31.442147101
650,-9.656103743781363,0.0035028396753537176,0.29320213326705186,33.887908067
700,-10.281251932697836,0.0033300803544692587,0.2900422848377298,36.335254409
750,-10.890268007296966,0.0033016809467086316,0.2862237752979548,38.806351269
800,-11.481762235300753,0.0034173237185776977,0.28214924115202544,41.252974419
850,-12.056880585429827,0.0034897358687517982,0.27728280299865243,43.693901108
900,-12.616493681201993,0.0034533961479096494,0.2705972604444884,46.143920721
950,-13.158061070065314,0.0037386506240495144,0.24986005460923016,48.597179381
1000,-13.517329598454735,0.004596473387571552,0.20118779611169338,51.066427687
1050,-13.719026376180919,0.0044356021963928285,0.1713601495753334,53.527833711999996
1100,-13.893496693252214,0.004405488702661142,0.1625674643750567,55.978385323
1150,-14.048650649328689,0.004192490922635379,0.15339243448645798,58.441181298
1200,-14.188986179269227,0.0040481591524559385,0.14534069139556857,60.931467892
1250,-14.312862988228375,0.003966821068962991,0.1476670370948711,63.38402068
1300,-14.418412105797609,0.00416304339465194,0.1485276577928464,65.823948583
1350,-14.501458278177925,0.00444539660197405,0.1429361716128653,68.28300757
1400,-14.564598715121072,0.004468057632090975,0.13798826846498674,70.722328065
1450,-14.613112256925488,0.0042974215600233056,0.1358888754907948,73.216032667
1500,-14.653419580644377,0.0038903236514787037,0.13544801039560425,75.701080199
1550,-14.687827233633673,0.0036426412134370353,0.1348276657204775,78.167005757
1600,-14.714841087385837,0.0036473961756018874,0.13209403333579495,80.624070738
1650,-14.72980754535615,0.0036679746462138815,0.12963811888299007,83.063027683
1700,-14.731638975238573,0.003409767278663115,0.12837934236948023,85.514413142
1750,-14.720273221683911,0.00347175218822559,0.1265403523891594,87.974853987
1800,-14.69902620636197,0.003544387900779585,0.12508094867085795,90.420785321
1850,-14.671166538285972,0.0036813586966591956,0.12413588781875179,92.859727195
1900,-14.637392188370548,0.00366467513346509,0.12333724877912605,95.32613191
1950,-14.598017552327677,0.003500223776579574,0.12288359193260118,97.821192727
2000,-14.55539888814938,0.003407363797639795,0.12191859309630301,100.254591191
2050,-14.512115184671416,0.0034406561046495554,0.12005106768033381,102.709754768
2100,-14.468502884468347,0.0034931529332045447,0.11779152620851714,105.201498838
2150,-14.42391215073828,0.003489203388617024,0.11625684732675616,107.658770392
2200,-14.379928405334612,0.0034805213457233556,0.1147234987141556,110.13069574
2250,-14.33926220464394,0.0034280273870878424,0.1134213976071899,112.62937293899999
2300,-14.301145400799713,0.003343303229898142,0.11267333509641199,115.093961321
2350,-14.261285022457304,0.0032508208934557106,0.11215897701271507,117.570217756
2400,-14.218222164073584,0.0032079611915387476,0.11186339664293563,120.071065969
2450,-14.17370603669439,0.003157480298368568,0.11190739455361529,122.587096097
2500,-14.128962867781745,0.003047684793840191,0.11185791594568974,125.069661086
2550,-14.084735583958821,0.003013107785650735,0.11206010615931823,127.52263577299999
2600,-14.04103439823531,0.003056659856627038,0.11236514947712085,129.965913278
2650,-13.996422800361183,0.003022690053385959,0.11296359866356022,132.41288068
2700,-13.954764872574652,0.0030590120987919636,0.11375926123088746,134.860692105
2750,-13.908427290649149,0.0030644186622177582,0.1153436180008382,137.323955978
2800,-13.854361356558783,0.002835715094212029,0.1175087282410121,139.762715931
2850,-13.79294401301112,0.002816898143760602,0.1198412361685531,142.217235049
2900,-13.72469306999425,0.0027948872098102332,0.1222158545605941,144.656733574
2950,-13.649262587287106,0.002689200483041699,0.1245284065440523,147.148790929
3000,-13.567070320487266,0.002717158145881312,0.12682899658772073,149.65706767
3050,-13.479725458083005,0.0027808312595813856,0.12905287067551932,152.142610767
3100,-13.388383107472892,0.0026492684590520765,0.1312266800417692,154.621177221
3150,-13.291724079928176,0.0027260442888797595,0.13154139841562387,157.10098657
3200,-13.187543521346488,0.002755167380536323,0.13234383401134578,159.541815316
3250,-13.076312438424557,0.0027939969886046612,0.13319866406511252,162.025512751
3300,-12.958494677294562,0.002814863864157955,0.13363969194278322,164.529251293
3350,-12.835078790849913,0.0028308431147370606,0.13467851557107888,167.042421794
3400,-12.706989719206867,0.002895704773047232,0.13535844166395214,169.52238569
3450,-12.575875573610658,0.002962362783370471,0.13520067081987977,172.004647285
3500,-12.442725034809063,0.0029827173023960103,0.13101081906027204,174.451772682
3550,-12.305315085906338,0.0027022650782722677,0.13095074675600468,176.933240815
3600,-12.160131719298958,0.0025640357694944006,0.12925296773332676,179.395801551
3650,-12.011841887561468,0.002532751701317629,0.1275654746307802,181.848439041
3700,-11.862273385122087,0.002505273810139218,0.12497954206180217,184.295348275
3750,-11.71178576495789,0.0024678361143071607,0.12280748006721415,186.746509949
3800,-11.562479623696953,0.0024856136115494133,0.11978514207865301,189.205946774
3850,-11.416399578472136,0.0024549305353819446,0.1167396191855667,191.642946133
3900,-11.272719986039707,0.002450221170727593,0.11474708173066071,194.101506109
3950,-11.127826388352561,0.002440287053562352,0.11328560936541118,196.563234314
4000,-10.984568711801037,0.0024184175252412155,0.1109681497922342,199.011147761
4050,-10.844500693040123,0.0023162265027344624,0.10973974996689871,201.447107898
4100,-10.708590049368889,0.002225558214534707,0.10726164398459155,203.905092393
4150,-10.577788013762989,0.002170012630647741,0.10515874069823695,206.386348715
4200,-10.453701578799567,0.0021944311246042446,0.10093723983718976,208.86039675199999
4250,-10.337165679299813,0.002167600279471144,0.09804421484566905,211.312963483
4300,-10.22865125070829,0.002138928339903689,0.09467360509119996,213.787629725
4350,-10.124828973357682,0.0020808198359236417,0.09209054218471054,216.261801615
4400,-10.026484304336703,0.002080606036728391,0.0884905516332952,218.75459168
4450,-9.93207206924958,0.002044572200313678,0.08668640171472522,221.257103783
4500,-9.843254605099306,0.00199131988748979,0.08477400422072444,223.766724733
4550,-9.759727043664249,0.0019538125898113058,0.0827486950993102,226.240094992
4600,-9.68205036550581,0.0019083409049399781,0.08063830806388987,228.700227115
4650,-9.60935598513159,0.0017384724256854173,0.07828844789110935,231.15194768199999
4700,-9.5411107357131,0.001737164616990585,0.07679020926715935,233.593502499
4750,-9.47745924441385,0.001773906007834485,0.07568179071803857,236.067499508
4800,-9.418131548066981,0.0018304442996221353,0.07470995843583224,238.538686488
4850,-9.363323654348825,0.0018053363345173106,0.07377731310734308,240.98928006
4900,-9.312330378250815,0.0017616762409423676,0.07294864958477867,243.450765357
4950,-9.263954772906208,0.0016981625915854582,0.07151346578801804,245.956558882
5000,-9.21764254716232,0.0016338869597392557,0.06988598892603821,248.477244909
5050,-9.173281898509094,0.0015958409541295467,0.06912754373527034,250.937904592
5100,-9.129781071765875,0.001553041434616749,0.06811515132579746,253.386516889
5150,-9.08779296747382,0.0014983219609917904,0.06743753114202897,255.828021247
5200,-9.047610430464843,0.0014547324521907632,0.066785336075402,258.30315754500003
5250,-9.009626719878622,0.0013978611589252133,0.06602797678106558,260.746409485
5300,-8.974114262820779,0.0013286816941829708,0.0652105730823713,263.199181296
5350,-8.941248621873294,0.0012646112519901487,0.06408831380842817,265.650640774
5400,-8.911454753365087,0.0012260657789503167,0.06229521057119143,268.118601124
5450,-8.885098752736425,0.001165891571163881,0.06112452108376896,270.56736228100004
5500,-8.861922197151552,0.001107505236141309,0.05984380851799856,273.02256293500005
5550,-8.841906376532586,0.0011357331372101932,0.05845435293692534,275.47433363100004
5600,-8.82492615201529,0.0011598178834085484,0.05697396740221939,277.93786452200004
5650,-8.810885391276928,0.0011879292148321556,0.05538664392643693,280.377228601
5700,-8.799630587215994,0.0012182646108150502,0.05370096996415847,282.86065183200003
5750,-8.790907543602414,0.0012503676383208372,0.051934325771409134,285.46811414
5800,-8.784508258473306,0.0012841119755359178,0.05009222426210619,287.968493849
5850,-8.779493282674807,0.0012811508197522233,0.04825911060190918,290.454160229
5900,-8.776167720601102,0.0012510458076475254,0.046456635424606506,292.942732636
5950,-8.775254559790266,0.001269659114321813,0.04395257809055424,295.39756835300005
6000,-8.776407070098344,0.001286814412020762,0.04195267664940789,297.84600215100005
6050,-8.779671804245949,0.0012894607418656083,0.04017712016716785,300.314756777
6100,-8.78489334324265,0.0013079367440366277,0.0384421787466538,302.77644542200005
6150,-8.791888939700643,0.0013221664167258563,0.03682517901722133,305.217906512
6200,-8.800714601822664,0.001325460499665889,0.035350782574339,307.67995491700003
6250,-8.811403841324205,0.0013168771704097242,0.03403601299880553,310.120726395
6300,-8.824066048377821,0.0012989239600305666,0.03285879569537652,312.56758781300005
6350,-8.838444480019342,0.0012777508031400367,0.031846550063812956,315.03258596300003
6400,-8.854271615498998,0.0012592396202839333,0.031022815702900084,317.488136553
6450,-8.871348971156959,0.0012629239643022476,0.030427053314097334,319.94205098400005
6500,-8.889550073497126,0.0012606927837789518,0.03009323167306273,322.38941055400005
6550,-8.908770952138354,0.0012535505970908988,0.03002629791683941,324.83011009200004
6600,-8.928988315797314,0.001237374775700097,0.03024379102778573,327.296859895
6650,-8.950097575439376,0.0012090742557914205,0.029148367965190092,329.75413584800003
6700,-8.972125241088836,0.0011847250382231568,0.02909054009064929,332.217350725
6750,-8.995006684533738,0.0011667224866769123,0.03006378307210957,334.666989332
6800,-9.018615009007892,0.0011489486484126351,0.03125420118420632,337.14304953500005
6850,-9.042812115656686,0.0011250240368542211,0.03258348315535392,339.587308004
6900,-9.06757555003369,0.0010998841176848358,0.03400866615882573,342.02883248300003
6950,-9.092843852984107,0.0010773868754831945,0.035499411265431324,344.484110203
7000,-9.118648480208291,0.001055633060737716,0.037013312916830264,346.96183842600004
7050,-9.144974484653723,0.0010279653544956271,0.038552480107313956,349.430829042
7100,-9.171781997623523,0.0009951854385139862,0.040084965630471855,351.898813871
7150,-9.199021546693734,0.0009617449775099768,0.04158543231362472,354.34968682100003
7200,-9.226659017884323,0.0009270011773176474,0.04303064687580753,356.80374759200004
7250,-9.254658567067233,0.0009004547405910096,0.04440434392385642,359.24519787400004
7300,-9.282992329644843,0.0008731205553142834,0.04569191704939821,361.687731649
7350,-9.311618364612713,0.0008433225421147056,0.046877667680390464,364.14741126900003
7400,-9.340498220307035,0.0008120447071750401,0.047951925498606496,366.60542988900005
7450,-9.369577696618528,0.0007798691731686398,0.04890048563619986,369.10375966500004
7500,-9.398835716264282,0.0007477613104305824,0.04973269134102708,371.544387152
7550,-9.428270719214424,0.0007234000121900436,0.05002572822158503,374.02202760600005
7600,-9.45781581337548,0.0006910862069535048,0.05056948831516855,377.09917652
7650,-9.487463875045822,0.0006717926316922476,0.050989941156823045,380.10773299000004
7700,-9.517162909018655,0.0006474289258515496,0.05127317435578728,382.60851353600003
7750,-9.546927570179072,0.0006208165957491354,0.05140724479244567,385.100632096
7800,-9.576732256873793,0.0005966347468994523,0.051392251460964204,387.570679245
7850,-9.606724450874534,0.0005732586880532346,0.0509655822710088,390.032188157
7900,-9.636871793131865,0.0005557596623028495,0.05060570576245298,392.481957258
7950,-9.667027098124958,0.0005411935075043304,0.05002855048684217,394.94505098800005
8000,-9.697192567950678,0.0005293245564979282,0.04921314929565181,397.43050844400005
