num_el,omega,rel_tol,problem_numrows,problem_numcols,n_cliques,avg_clique_numrows,avg_clique_numcols,total_time,setup_time,nx_time,admm_time,update_y_time,update_z_time,update_lagrange_time,update_residual_time,update_cost_time
13,1,0.001,646,144,10,75,27,49.044411438,0.229116753,0.07882780999999994,48.815294685,5.106990575000111,9.677464914000087,10.608043074999955,5.877827755000113,0.409252623000262
