num_el,omega,rel_tol,problem_numrows,problem_numcols,n_cliques,avg_clique_numrows,avg_clique_numcols,total_time,setup_time,nx_time,admm_time,update_y_time,update_z_time,update_lagrange_time,update_residual_time,update_cost_time
61,1,0.001,3670,768,58,75,27,453.909615124,1.800297492,0.595796535,452.109317632,48.25655255399745,90.0129470269994,97.07674088299684,52.52395122600069,0.6950802169996604
