i,objective_cost,primal_residual,dual_residual,time
1,-2.03124933333151,0.8822731958961154,3.952204257321239,0.550688153
50,-2.1831647107367402,0.008639004380298597,0.5089094504786841,1.424794941
100,-3.9879048130031753,0.009410016090792424,0.475189354292068,2.197515328
150,-5.509078272766405,0.012422603077345147,0.40220374595458247,3.0868517090000003
200,-6.776097266282759,0.014840251687812351,0.3617732898967174,3.8916301719999997
250,-7.592988671886622,0.015395480597581312,0.3357479808105986,4.821915975
300,-7.960214335815425,0.01400131107226992,0.3403367516478344,5.749949826
350,-8.02740675418416,0.012254698680878136,0.35690419025221554,6.743822334
400,-7.868143028083042,0.010204026340369142,0.3738640052583242,7.606229354
450,-7.515814150207106,0.007676112637111166,0.3828974768537024,8.63455055
500,-7.0832147221270105,0.004671402098271028,0.38358845724682045,9.687578848
550,-6.702508471781604,0.0028189593967186057,0.37604567256982424,10.647250179
600,-6.442120293416834,0.003178669053483244,0.36085816714479557,11.614859255999999
650,-6.330554525081292,0.0059137800193984355,0.2745548625186447,12.53853794
700,-6.2943104025196615,0.00778841892706263,0.22029251886874404,13.485471589
750,-6.288988277164911,0.00684442664534138,0.18037844252195884,14.413196011
800,-6.339967170832616,0.006701259071671128,0.1490972186776752,15.362252164
850,-6.458925136944929,0.006858201497901792,0.15648139180691503,16.313330282
900,-6.609230589968088,0.00578848146083622,0.17240691025581437,17.26929059
950,-6.806986560564401,0.006849204109590569,0.1652956909726987,18.203617318
1000,-7.06976186109227,0.006283102209681872,0.15344939515678865,19.140191721
1050,-7.392707180128072,0.004994048477725484,0.14397137762390366,20.042844091
1100,-7.746093995230919,0.0050918702323455795,0.13625500173169589,20.927825293999998
1150,-8.105043000130328,0.0040516370988118965,0.13134526619422038,21.854130701
1200,-8.468305484949482,0.003258417923540481,0.12317898000777115,22.801807834999998
1250,-8.813001254566403,0.0032292873509170957,0.1238629026097474,23.702930796
1300,-9.11347338805975,0.00367020544189521,0.12011292382103866,24.617206812
1350,-9.350490925173009,0.0028354904195233587,0.1047410261632578,25.511918768
1400,-9.516031726419737,0.002788288848675732,0.08351538212526122,26.383471618999998
1450,-9.607510155467642,0.0031121491606817295,0.0694024933648355,27.289259973
1500,-9.626287656971831,0.0030967081860037134,0.06561606528291043,28.165367295
1550,-9.578062726687165,0.002922118950033515,0.07094569586758973,29.118101592
1600,-9.480114807018557,0.002278129782406472,0.07095797575654773,30.045107374
1650,-9.348628393821274,0.00216628780711102,0.07223587866188734,30.999894308
1700,-9.20161135769663,0.0018766016273621395,0.06605302000229825,31.960068422
1750,-9.048663354186932,0.001671794414402195,0.06066883670322461,32.913807491
1800,-8.896025330605736,0.0014153418311255953,0.057006927919980285,33.849437586
1850,-8.752552314423195,0.0013077862996025192,0.0552642397901985,34.807949312
1900,-8.625234839745586,0.0010204305863521742,0.05522128815324507,35.721143959
1950,-8.515858231734732,0.0009600568752569458,0.05433369189317024,36.619484578
2000,-8.427118858824326,0.001087659334195029,0.04991943376109842,37.487119504
2050,-8.363195208251579,0.001203845180369745,0.04221342914331657,38.351974659999996
2100,-8.32764343389924,0.0013161347421003758,0.03481258593645933,39.214315409
2150,-8.317505364094517,0.001254589146130324,0.03146437397538136,40.092417246
2200,-8.331301966831033,0.0012242484208585059,0.028050687364539487,41.041448118
2250,-8.366676079699053,0.0012804590163569586,0.03166261790265433,41.992686438999996
2300,-8.418977499481256,0.00124432393733907,0.034928582000975726,42.916897252
